        s / mm                Y/real
               1388.6057                     0.003543474
               1388.8865                     0.003309654
               1389.1673                    0.0030742065
               1389.4482                    0.0028375133
                1389.729                    0.0025998578
               1390.0098                    0.0023616816
               1390.2907                    0.0021234726
               1390.5715                    0.0018855034
               1390.8523                    0.0016480725
               1391.1332                    0.0014116445
                1391.414                    0.0011765857
               1391.6948                   0.00094314545
               1391.9757                   0.00071167162
               1392.2565                   0.00048255287
               1392.5373                   0.00025604561
               1392.8182                   3.2416473e-05
                1393.099                  -0.00018796267
               1393.3798                  -0.00040482942
               1393.6607                  -0.00061798869
               1393.9415                  -0.00082713432
               1394.2223                   -0.0010319987
               1394.5032                   -0.0012324114
                1394.784                   -0.0014281415
               1395.0648                   -0.0016189319
               1395.3456                    -0.001804623
               1395.6265                   -0.0019850798
               1395.9073                    -0.002160101
               1396.1881                   -0.0023295184
                1396.469                   -0.0024932271
               1396.7498                   -0.0026510774
               1397.0306                   -0.0028029205
               1397.3115                    -0.002948697
               1397.5923                   -0.0030883743
               1397.8731                   -0.0032218392
                1398.154                   -0.0033489197
               1398.4348                    -0.003469624
               1398.7156                   -0.0035840726
               1398.9965                   -0.0036921206
               1399.2773                   -0.0037936132
               1399.5581                   -0.0038887094
                1399.839                   -0.0039774574
               1400.1198                   -0.0040597465
               1400.4006                   -0.0041356669
               1400.6814                   -0.0042052866
               1400.9623                   -0.0042685593
               1401.2431                   -0.0043255961
               1401.5239                   -0.0043765246
               1401.8048                   -0.0044213298
               1402.0856                   -0.0044600565
               1402.3664                   -0.0044928934
               1402.6473                   -0.0045199677
               1402.9281                   -0.0045412782
               1403.2089                    -0.004556925
               1403.4898                   -0.0045671062
               1403.7706                   -0.0045719112
               1404.0514                   -0.0045714238
               1404.3323                   -0.0045658322
               1404.6131                   -0.0045552752
               1404.8939                   -0.0045398243
               1405.1748                   -0.0045196351
               1405.4556                   -0.0044948987
               1405.7364                   -0.0044657199
               1406.0173                   -0.0044322291
               1406.2981                   -0.0043946256
               1406.5789                   -0.0043530327
               1406.8597                   -0.0043075638
               1407.1406                    -0.004258413
               1407.4214                   -0.0042057266
               1407.7022                   -0.0041496268
               1407.9831                    -0.004090286
               1408.2639                   -0.0040278218
               1408.5447                   -0.0039623465
               1408.8256                   -0.0038940647
               1409.1064                   -0.0038231459
               1409.3872                   -0.0037496601
               1409.6681                   -0.0036737044
               1409.9489                   -0.0035954689
               1410.2297                   -0.0035151189
               1410.5106                   -0.0034327262
               1410.7914                   -0.0033483887
               1411.0722                   -0.0032622629
               1411.3531                   -0.0031744556
               1411.6339                   -0.0030850309
               1411.9147                   -0.0029941333
               1412.1955                   -0.0029019396
               1412.4764                   -0.0028084587
               1412.7572                   -0.0027136775
                1413.038                   -0.0026178155
               1413.3189                   -0.0025210481
               1413.5997                   -0.0024233105
               1413.8805                   -0.0023246262
               1414.1614                   -0.0022251771
               1414.4422                   -0.0021250547
                1414.723                   -0.0020242538
               1415.0039                   -0.0019228104
               1415.2847                   -0.0018208217
               1415.5655                   -0.0017183484
               1415.8464                   -0.0016154011
               1416.1272                   -0.0015120542
                1416.408                   -0.0014083795
               1416.6889                   -0.0013043557
               1416.9697                   -0.0012000079
               1417.2505                   -0.0010954119
               1417.5313                  -0.00099059373
               1417.8122                  -0.00088558498
                1418.093                  -0.00078040852
               1418.3738                  -0.00067505813
               1418.6547                    -0.000569593
               1418.9355                  -0.00046406647
               1419.2163                    -0.000358432
               1419.4972                   -0.0002527084
                1419.778                  -0.00014700818
               1420.0588                  -4.1320842e-05
               1420.3397                   6.4409645e-05
               1420.6205                   0.00017010956
               1420.9013                   0.00027571547
               1421.1822                   0.00038124074
                1421.463                   0.00048666891
               1421.7438                   0.00059194944
               1422.0247                   0.00069705425
               1422.3055                   0.00080197904
               1422.5863                   0.00090667053
               1422.8672                    0.0010110547
                1423.148                    0.0011151471
               1423.4288                    0.0012189346
               1423.7096                    0.0013222844
               1423.9905                    0.0014251547
               1424.2713                    0.0015275797
               1424.5521                    0.0016294631
                1424.833                    0.0017307222
               1425.1138                     0.001831316
               1425.3946                    0.0019311243
               1425.6755                    0.0020301394
               1425.9563                     0.002128353
               1426.2371                    0.0022255521
                1426.518                    0.0023216639
               1426.7988                     0.002416736
               1427.0796                    0.0025105939
               1427.3605                    0.0026030791
               1427.6413                    0.0026941856
               1427.9221                    0.0027838089
                1428.203                    0.0028718092
               1428.4838                    0.0029581016
               1428.7646                    0.0030425577
               1429.0454                    0.0031250671
               1429.3263                    0.0032055326
               1429.6071                    0.0032838034
               1429.8879                    0.0033597612
               1430.1688                     0.003433324
               1430.4496                     0.003504351
               1430.7304                      0.00357264
               1431.0113                    0.0036380723
               1431.2921                    0.0037006375
               1431.5729                    0.0037601534
               1431.8538                    0.0038163524
               1432.1346                    0.0038692245
               1432.4154                    0.0039187078
               1432.6963                    0.0039644982
               1432.9771                    0.0040064813
               1433.2579                    0.0040446557
               1433.5388                    0.0040788191
               1433.8196                    0.0041087993
               1434.1004                    0.0041345211
               1434.3813                     0.004155847
               1434.6621                    0.0041726518
               1434.9429                    0.0041848205
               1435.2237                    0.0041922188
               1435.5046                    0.0041947539
               1435.7854                    0.0041923283
               1436.0662                    0.0041848394
               1436.3471                    0.0041721907
               1436.6279                    0.0041542762
               1436.9087                    0.0041310312
               1437.1896                    0.0041023773
               1437.4704                    0.0040682195
               1437.7512                    0.0040285325
               1438.0321                    0.0039832542
               1438.3129                    0.0039322843
               1438.5937                    0.0038756364
               1438.8746                    0.0038133292
               1439.1554                    0.0037452789
               1439.4362                    0.0036714443
               1439.7171                     0.003591852
               1439.9979                    0.0035065407
               1440.2787                    0.0034155507
               1440.5595                    0.0033188433
               1440.8404                    0.0032164312
               1441.1212                    0.0031084715
                1441.402                    0.0029950101
               1441.6829                    0.0028760284
               1441.9637                    0.0027516619
               1442.2445                    0.0026220407
               1442.5254                    0.0024872205
               1442.8062                    0.0023473196
                1443.087                    0.0022024941
               1443.3679                    0.0020528862
               1443.6487                    0.0018986354
               1443.9295                    0.0017398852
               1444.2104                     0.001576823
               1444.4912                     0.001409653
                1444.772                    0.0012385458
               1445.0529                    0.0010637175
               1445.3337                   0.00088540408
               1445.6145                   0.00070378994
               1445.8954                   0.00051912119
               1446.1762                   0.00033169164
                1446.457                   0.00014172811
               1446.7378                  -5.0534137e-05
               1447.0187                  -0.00024479908
               1447.2995                  -0.00044076984
               1447.5803                  -0.00063816816
               1447.8612                  -0.00083670294
                1448.142                   -0.0010360588
               1448.4228                   -0.0012359361
               1448.7037                   -0.0014360269
               1448.9845                   -0.0016359735
               1449.2653                   -0.0018354518
               1449.5462                    -0.002034173
                1449.827                   -0.0022317885
               1450.1078                   -0.0024279396
               1450.3887                   -0.0026222851
               1450.6695                   -0.0028144777
               1450.9503                   -0.0030042198
               1451.2312                    -0.003191174
                1451.512                   -0.0033749084
               1451.7928                   -0.0035550875
               1452.0736                   -0.0037314679
               1452.3545                   -0.0039036862
               1452.6353                   -0.0040713169
               1452.9161                   -0.0042340756
                1453.197                   -0.0043916922
               1453.4778                   -0.0045437668
               1453.7586                   -0.0046899852
               1454.0395                   -0.0048300921
               1454.3203                   -0.0049637188
               1454.6011                   -0.0050905793
                1454.882                    -0.005210446
               1455.1628                   -0.0053229895
               1455.4436                    -0.005427936
               1455.7245                   -0.0055250397
               1456.0053                   -0.0056140292
               1456.2861                   -0.0056947243
                1456.567                   -0.0057668826
               1456.8478                   -0.0058302145
               1457.1286                    -0.005884599
               1457.4095                   -0.0059298909
               1457.6903                     -0.00596583
               1457.9711                   -0.0059922692
               1458.2519                   -0.0060091505
               1458.5328                   -0.0060163295
               1458.8136                   -0.0060136177
               1459.0944                   -0.0060009752
               1459.3753                   -0.0059783988
               1459.6561                   -0.0059457311
               1459.9369                     -0.00590294
               1460.2178                   -0.0058501182
               1460.4986                   -0.0057871796
               1460.7794                   -0.0057140954
               1461.0603                   -0.0056309864
               1461.3411                   -0.0055378957
               1461.6219                     -0.00543489
               1461.9028                   -0.0053220624
               1462.1836                   -0.0051994764
               1462.4644                   -0.0050673096
               1462.7453                   -0.0049257478
               1463.0261                   -0.0047749022
               1463.3069                   -0.0046149535
               1463.5877                   -0.0044461319
               1463.8686                   -0.0042686792
               1464.1494                   -0.0040828394
               1464.4302                   -0.0038888186
               1464.7111                   -0.0036868955
               1464.9919                   -0.0034774212
               1465.2727                   -0.0032606822
               1465.5536                   -0.0030369675
               1465.8344                   -0.0028066573
               1466.1152                   -0.0025701296
               1466.3961                    -0.002327704
               1466.6769                   -0.0020797539
               1466.9577                     -0.00182673
               1467.2386                   -0.0015690219
               1467.5194                   -0.0013070275
               1467.8002                   -0.0010412387
               1468.0811                  -0.00077206938
               1468.3619                  -0.00049992044
               1468.6427                  -0.00022531093
               1468.9236                    5.128107e-05
               1469.2044                   0.00032940038
               1469.4852                   0.00060854131
                1469.766                   0.00088822537
               1470.0469                    0.0011679573
               1470.3277                    0.0014472464
               1470.6085                    0.0017256178
               1470.8894                    0.0020025185
               1471.1702                    0.0022774292
                1471.451                    0.0025499127
               1471.7319                    0.0028194655
               1472.0127                    0.0030855263
               1472.2935                    0.0033475901
               1472.5744                    0.0036052151
               1472.8552                    0.0038579146
                1473.136                    0.0041051706
               1473.4169                    0.0043465354
               1473.6977                    0.0045815273
               1473.9785                    0.0048096469
               1474.2594                    0.0050304988
               1474.5402                    0.0052436369
                1474.821                    0.0054486118
               1475.1018                    0.0056450587
               1475.3827                    0.0058324964
               1475.6635                    0.0060105109
               1475.9443                    0.0061788706
               1476.2252                     0.006337176
                1476.506                    0.0064849697
               1476.7868                    0.0066219959
               1477.0677                    0.0067480117
               1477.3485                    0.0068626882
               1477.6293                    0.0069656982
               1477.9102                    0.0070568158
                1478.191                    0.0071358982
               1478.4718                    0.0072026932
               1478.7527                    0.0072569457
               1479.0335                    0.0072985746
               1479.3143                    0.0073274418
               1479.5952                    0.0073433504
                1479.876                    0.0073462693
               1480.1568                    0.0073361716
               1480.4377                    0.0073129433
               1480.7185                    0.0072765536
               1480.9993                    0.0072270242
               1481.2801                    0.0071643929
                1481.561                    0.0070887485
               1481.8418                    0.0070001241
               1482.1226                    0.0068985611
               1482.4035                    0.0067842423
               1482.6843                    0.0066573618
               1482.9651                    0.0065180598
                1483.246                    0.0063664859
               1483.5268                      0.00620286
               1483.8076                    0.0060275142
               1484.0885                     0.005840706
               1484.3693                    0.0056426083
               1484.6501                    0.0054336003
                1484.931                    0.0052141049
               1485.2118                    0.0049843612
               1485.4926                    0.0047447229
               1485.7735                    0.0044956782
               1486.0543                     0.004237608
               1486.3351                    0.0039709415
               1486.6159                    0.0036961692
               1486.8968                     0.003413688
               1487.1776                    0.0031239709
               1487.4584                    0.0028276058
               1487.7393                    0.0025251081
               1488.0201                    0.0022169399
               1488.3009                    0.0019036365
               1488.5818                    0.0015857867
               1488.8626                    0.0012639532
               1489.1434                   0.00093871456
               1489.4243                   0.00061065911
               1489.7051                   0.00028034176
               1489.9859                  -5.1613179e-05
               1490.2668                  -0.00038459893
               1490.5476                  -0.00071809396
               1490.8284                   -0.0010514099
               1491.1093                   -0.0013838235
               1491.3901                   -0.0017148602
               1491.6709                   -0.0020439892
               1491.9518                   -0.0023704746
               1492.2326                   -0.0026936863
               1492.5134                   -0.0030131017
               1492.7942                   -0.0033281015
               1493.0751                   -0.0036380311
               1493.3559                   -0.0039423391
               1493.6367                   -0.0042405073
               1493.9176                   -0.0045319186
               1494.1984                   -0.0048159774
               1494.4792                   -0.0050922013
               1494.7601                   -0.0053600395
               1495.0409                   -0.0056189098
               1495.3217                   -0.0058683694
               1495.6026                   -0.0061079647
               1495.8834                   -0.0063371559
               1496.1642                   -0.0065554754
               1496.4451                   -0.0067625342
               1496.7259                    -0.006957932
               1497.0067                    -0.007141244
               1497.2876                   -0.0073120682
               1497.5684                   -0.0074700546
               1497.8492                   -0.0076148876
                 1498.13                    -0.007746291
               1498.4109                   -0.0078639661
               1498.6917                   -0.0079675996
               1498.9725                   -0.0080570242
               1499.2534                    -0.008132065
               1499.5342                   -0.0081924122
                1499.815                   -0.0082379352
               1500.0959                   -0.0082686291
               1500.3767                   -0.0082843246
               1500.6575                   -0.0082848916
               1500.9384                    -0.008270351
               1501.2192                   -0.0082406853
                  1501.5                   -0.0081958603
               1501.7809                   -0.0081359174
               1502.0617                   -0.0080609639
               1502.3425                   -0.0079711079
               1502.6234                   -0.0078664143
               1502.9042                   -0.0077470313
                1503.185                   -0.0076132129
               1503.4658                    -0.007465122
               1503.7467                   -0.0073029142
               1504.0275                   -0.0071269364
               1504.3083                   -0.0069375222
               1504.5892                   -0.0067348771
                 1504.87                   -0.0065193425
               1505.1508                   -0.0062913597
               1505.4317                   -0.0060512549
               1505.7125                   -0.0057994193
               1505.9933                   -0.0055363612
               1506.2742                   -0.0052624871
                1506.555                   -0.0049782322
               1506.8358                   -0.0046841621
               1507.1167                   -0.0043807605
               1507.3975                   -0.0040685104
               1507.6783                   -0.0037480466
               1507.9592                   -0.0034199499
                 1508.24                   -0.0030847121
               1508.5208                   -0.0027429399
               1508.8017                   -0.0023953137
               1509.0825                   -0.0020424499
               1509.3633                   -0.0016849244
               1509.6441                   -0.0013233738
                1509.925                  -0.00095852131
               1510.2058                  -0.00059103563
               1510.4866                  -0.00022151171
               1510.7675                   0.00014935647
               1511.0483                   0.00052085902
               1511.3291                   0.00089237026
                 1511.61                    0.0012631707
               1511.8908                     0.001632525
               1512.1716                    0.0019998287
               1512.4525                    0.0023644222
               1512.7333                    0.0027255945
               1513.0141                    0.0030826734
                1513.295                    0.0034349623
               1513.5758                    0.0037818485
               1513.8566                    0.0041227232
               1514.1375                    0.0044568583
               1514.4183                     0.004783645
               1514.6991                    0.0051025314
               1514.9799                    0.0054128713
               1515.2608                    0.0057140824
               1515.5416                    0.0060055917
               1515.8224                     0.006286823
               1516.1033                    0.0065572778
               1516.3841                    0.0068164263
               1516.6649                    0.0070637715
               1516.9458                     0.007298849
               1517.2266                    0.0075211415
               1517.5074                    0.0077302344
               1517.7883                    0.0079257717
               1518.0691                    0.0081073482
               1518.3499                     0.008274591
               1518.6308                     0.008427141
               1518.9116                    0.0085646948
               1519.1924                    0.0086870104
               1519.4733                    0.0087938134
               1519.7541                    0.0088848708
               1520.0349                    0.0089599712
               1520.3158                    0.0090189287
               1520.5966                     0.009061667
               1520.8774                    0.0090880539
               1521.1582                    0.0090979537
               1521.4391                    0.0090913873
               1521.7199                    0.0090683276
               1522.0007                    0.0090287233
               1522.2816                    0.0089726457
               1522.5624                    0.0089001776
               1522.8432                     0.008811426
               1523.1241                     0.008706519
               1523.4049                    0.0085855845
               1523.6857                    0.0084488404
               1523.9666                    0.0082964968
               1524.2474                    0.0081287711
               1524.5282                     0.007946002
               1524.8091                    0.0077484929
               1525.0899                    0.0075365181
               1525.3707                    0.0073104531
               1525.6516                    0.0070706912
               1525.9324                    0.0068176526
               1526.2132                    0.0065517965
                1526.494                     0.006273548
               1526.7749                    0.0059833704
               1527.0557                    0.0056817843
               1527.3365                    0.0053693359
               1527.6174                    0.0050465934
               1527.8982                     0.004714083
                1528.179                    0.0043723921
               1528.4599                    0.0040221801
               1528.7407                    0.0036639975
               1529.0215                    0.0032984474
               1529.3024                    0.0029262977
               1529.5832                    0.0025482019
                1529.864                    0.0021647199
               1530.1449                    0.0017765797
               1530.4257                    0.0013845576
               1530.7065                   0.00098930158
               1530.9874                    0.0005914856
               1531.2682                   0.00019186471
                1531.549                  -0.00020884779
               1531.8299                  -0.00060993173
               1532.1107                   -0.0010106399
               1532.3915                   -0.0014102857
               1532.6723                   -0.0018081489
               1532.9532                   -0.0022034453
                1533.234                   -0.0025954897
               1533.5148                   -0.0029836267
               1533.7957                   -0.0033670978
               1534.0765                   -0.0037451777
               1534.3573                    -0.004117223
               1534.6382                   -0.0044825558
                1534.919                   -0.0048404817
               1535.1998                   -0.0051903602
               1535.4807                   -0.0055315668
               1535.7615                   -0.0058634371
               1536.0423                   -0.0061853517
               1536.3232                   -0.0064967921
                1536.604                   -0.0067971721
               1536.8848                   -0.0070858309
               1537.1657                   -0.0073622913
               1537.4465                   -0.0076261479
               1537.7273                   -0.0078768111
               1538.0081                   -0.0081137506
                1538.289                   -0.0083366326
               1538.5698                   -0.0085450634
               1538.8506                   -0.0087385695
               1539.1315                    -0.008916757
               1539.4123                    -0.009079355
               1539.6931                   -0.0092261084
                1539.974                   -0.0093566489
               1540.2548                   -0.0094706934
               1540.5356                   -0.0095681318
               1540.8165                   -0.0096487298
               1541.0973                   -0.0097122525
               1541.3781                   -0.0097586655
                1541.659                   -0.0097878379
               1541.9398                   -0.0097996398
               1542.2206                   -0.0097941525
               1542.5015                   -0.0097713314
               1542.7823                   -0.0097310932
               1543.0631                   -0.0096735891
                1543.344                   -0.0095989292
               1543.6248                   -0.0095071806
               1543.9056                     -0.00939854
               1544.1864                   -0.0092731478
               1544.4673                   -0.0091311596
               1544.7481                   -0.0089729239
               1545.0289                   -0.0087987255
               1545.3098                   -0.0086087381
               1545.5906                   -0.0084033326
               1545.8714                   -0.0081829526
               1546.1523                   -0.0079478963
               1546.4331                   -0.0076985557
               1546.7139                   -0.0074354386
               1546.9948                   -0.0071589559
               1547.2756                   -0.0068695827
               1547.5564                   -0.0065679059
               1547.8373                   -0.0062543827
               1548.1181                   -0.0059295026
               1548.3989                   -0.0055939619
               1548.6798                   -0.0052483556
               1548.9606                   -0.0048931689
               1549.2414                   -0.0045290842
               1549.5222                   -0.0041568163
               1549.8031                   -0.0037769463
               1550.0839                   -0.0033901387
               1550.3647                    -0.002997117
               1550.6456                   -0.0025985479
               1550.9264                   -0.0021951599
               1551.2072                   -0.0017876737
               1551.4881                   -0.0013767567
               1551.7689                  -0.00096317403
               1552.0497                  -0.00054766551
               1552.3306                  -0.00013091693
               1552.6114                   0.00028628617
               1552.8922                   0.00070320359
               1553.1731                    0.0011191309
               1553.4539                    0.0015333025
               1553.7347                    0.0019450317
               1554.0156                    0.0023535874
               1554.2964                    0.0027581523
               1554.5772                    0.0031580767
               1554.8581                     0.003552747
               1555.1389                    0.0039413872
               1555.4197                    0.0043232419
               1555.7005                    0.0046977003
               1555.9814                    0.0050641768
               1556.2622                    0.0054219889
                1556.543                    0.0057704453
               1556.8239                    0.0061089651
               1557.1047                    0.0064369666
               1557.3855                    0.0067538667
               1557.6664                    0.0070591704
               1557.9472                    0.0073523045
                1558.228                    0.0076326766
               1558.5089                     0.007899894
               1558.7897                    0.0081535517
               1559.0705                    0.0083931032
               1559.3514                     0.008618117
               1559.6322                    0.0088282935
                1559.913                    0.0090232625
               1560.1939                    0.0092026344
               1560.4747                     0.009366129
               1560.7555                    0.0095134945
               1561.0363                    0.0096444763
               1561.3172                    0.0097588648
                1561.598                    0.0098564391
               1561.8788                    0.0099370274
               1562.1597                     0.010000568
               1562.4405                     0.010046973
               1562.7213                       0.0100761
               1563.0022                     0.010087891
                1563.283                     0.010082427
               1563.5638                     0.010059783
               1563.8447                     0.010019918
               1564.1255                      0.00996289
               1564.4063                    0.0098888864
               1564.6872                    0.0097980468
                1564.968                    0.0096905508
               1565.2488                    0.0095665914
               1565.5297                    0.0094263647
               1565.8105                    0.0092702113
               1566.0913                    0.0090984047
               1566.3722                    0.0089111755
                1566.653                    0.0087089732
               1566.9338                    0.0084921757
               1567.2146                    0.0082610704
               1567.4955                    0.0080161647
               1567.7763                    0.0077579311
               1568.0571                    0.0074867512
                1568.338                    0.0072031489
               1568.6188                    0.0069076434
               1568.8996                    0.0066007644
               1569.1805                    0.0062830798
               1569.4613                    0.0059550808
               1569.7421                    0.0056173983
                1570.023                    0.0052707067
               1570.3038                    0.0049155217
               1570.5846                    0.0045524773
               1570.8655                    0.0041822648
               1571.1463                    0.0038054952
               1571.4271                    0.0034228621
                1571.708                    0.0030349944
               1571.9888                    0.0026425322
               1572.2696                    0.0022463121
               1572.5504                    0.0018469769
               1572.8313                     0.001445049
               1573.1121                    0.0010413469
               1573.3929                   0.00063665835
               1573.6738                   0.00023157015
               1573.9546                  -0.00017324909
               1574.2354                  -0.00057706419
               1574.5163                  -0.00097913323
               1574.7971                   -0.0013787937
               1575.0779                   -0.0017754884
               1575.3588                   -0.0021684787
               1575.6396                   -0.0025569702
               1575.9204                   -0.0029404281
               1576.2013                   -0.0033182885
               1576.4821                   -0.0036898057
               1576.7629                   -0.0040543442
               1577.0438                   -0.0044113752
               1577.3246                   -0.0047603042
               1577.6054                    -0.005100528
               1577.8863                   -0.0054315225
               1578.1671                    -0.005752761
               1578.4479                   -0.0060636583
               1578.7287                   -0.0063637522
               1579.0096                   -0.0066526534
               1579.2904                   -0.0069297991
               1579.5712                   -0.0071947179
               1579.8521                   -0.0074471442
               1580.1329                   -0.0076866544
               1580.4137                   -0.0079127856
               1580.6946                   -0.0081252535
               1580.9754                   -0.0083237856
               1581.2562                   -0.0085080795
               1581.5371                   -0.0086778318
               1581.8179                   -0.0088328178
               1582.0987                   -0.0089728949
               1582.3796                   -0.0090978138
               1582.6604                   -0.0092073881
               1582.9412                   -0.0093016128
               1583.2221                   -0.0093803282
               1583.5029                   -0.0094433377
               1583.7837                   -0.0094907314
               1584.0645                   -0.0095225644
               1584.3454                   -0.0095386949
               1584.6262                   -0.0095391605
                1584.907                   -0.0095241397
               1585.1879                   -0.0094936595
               1585.4687                   -0.0094477657
               1585.7495                   -0.0093866841
               1586.0304                   -0.0093106122
               1586.3112                   -0.0092196606
                1586.592                   -0.0091140538
               1586.8729                   -0.0089941013
               1587.1537                   -0.0088600332
               1587.4345                   -0.0087121007
               1587.7154                    -0.008550647
               1587.9962                   -0.0083759929
                1588.277                   -0.0081884804
               1588.5579                   -0.0079885207
               1588.8387                   -0.0077764835
               1589.1195                   -0.0075527467
               1589.4004                   -0.0073177866
               1589.6812                    -0.007072055
                1589.962                   -0.0068159737
               1590.2428                   -0.0065500332
               1590.5237                    -0.006274724
               1590.8045                   -0.0059905299
               1591.0853                   -0.0056979929
               1591.3662                   -0.0053976558
                1591.647                   -0.0050900228
               1591.9278                   -0.0047756239
               1592.2087                    -0.004455048
               1592.4895                   -0.0041288681
               1592.7703                   -0.0037976272
               1593.0512                   -0.0034619028
                1593.332                   -0.0031222558
               1593.6128                   -0.0027792393
               1593.8937                   -0.0024334952
               1594.1745                   -0.0020856272
               1594.4553                   -0.0017361357
               1594.7362                   -0.0013856165
                1595.017                   -0.0010346969
               1595.2978                  -0.00068389988
               1595.5786                  -0.00033381307
               1595.8595                   1.4954342e-05
               1596.1403                   0.00036190191
               1596.4211                   0.00070649238
                1596.702                    0.0010481444
               1596.9828                    0.0013863049
               1597.2636                    0.0017204489
               1597.5445                    0.0020501341
               1597.8253                    0.0023748608
               1598.1061                    0.0026940182
                1598.387                    0.0030071626
               1598.6678                    0.0033139499
               1598.9486                    0.0036138631
               1599.2295                    0.0039063981
               1599.5103                    0.0041912052
               1599.7911                    0.0044678966
                1600.072                    0.0047360529
               1600.3528                    0.0049953219
               1600.6336                    0.0052453623
               1600.9144                     0.005485832
               1601.1953                     0.005716411
               1601.4761                    0.0059368075
               1601.7569                    0.0061467629
               1602.0378                    0.0063460388
               1602.3186                    0.0065343999
               1602.5994                    0.0067115822
               1602.8803                    0.0068773927
               1603.1611                    0.0070317397
               1603.4419                    0.0071744355
               1603.7228                    0.0073053027
               1604.0036                    0.0074243069
               1604.2844                    0.0075313299
               1604.5653                    0.0076262508
               1604.8461                    0.0077090871
               1605.1269                    0.0077797902
               1605.4078                    0.0078383362
               1605.6886                    0.0078848047
               1605.9694                    0.0079191688
               1606.2503                    0.0079414411
               1606.5311                    0.0079517855
               1606.8119                     0.007950278
               1607.0927                    0.0079369653
               1607.3736                    0.0079120186
               1607.6544                    0.0078755947
               1607.9352                    0.0078278122
               1608.2161                     0.007768849
               1608.4969                    0.0076989365
               1608.7777                    0.0076183319
               1609.0586                    0.0075272084
               1609.3394                    0.0074257055
               1609.6202                    0.0073141765
               1609.9011                    0.0071929819
               1610.1819                    0.0070622652
