        s / mm                X (2)/real
               1130.8022                   -0.0065647214
                1131.083                   -0.0065937449
               1131.3638                   -0.0066184945
               1131.6447                   -0.0066389478
               1131.9255                    -0.006655115
               1132.2063                   -0.0066669617
               1132.4872                   -0.0066744358
                1132.768                   -0.0066775436
               1133.0488                    -0.006676295
               1133.3297                   -0.0066706483
               1133.6105                   -0.0066605966
               1133.8913                   -0.0066461748
               1134.1722                   -0.0066273447
                1134.453                   -0.0066040889
               1134.7338                   -0.0065764876
               1135.0147                   -0.0065445253
               1135.2955                   -0.0065081336
               1135.5763                   -0.0064674012
               1135.8572                   -0.0064223967
                1136.138                   -0.0063730231
               1136.4188                   -0.0063193006
               1136.6997                   -0.0062614003
               1136.9805                   -0.0061992959
               1137.2613                   -0.0061328934
               1137.5421                   -0.0060623403
                1137.823                   -0.0059877487
               1138.1038                   -0.0059090386
               1138.3846                   -0.0058262302
               1138.6655                   -0.0057394586
               1138.9463                   -0.0056487792
               1139.2271                   -0.0055542079
                1139.508                    -0.005455807
               1139.7888                   -0.0053536353
               1140.0696                   -0.0052477353
               1140.3505                   -0.0051382014
               1140.6313                   -0.0050251383
               1140.9121                   -0.0049085614
                1141.193                   -0.0047884988
               1141.4738                   -0.0046651094
               1141.7546                   -0.0045385091
               1142.0355                   -0.0044086811
               1142.3163                   -0.0042756886
               1142.5971                    -0.004139703
               1142.8779                   -0.0040008204
               1143.1588                   -0.0038590843
               1143.4396                   -0.0037145848
               1143.7204                   -0.0035674211
               1144.0013                    -0.003417697
               1144.2821                   -0.0032655143
               1144.5629                   -0.0031109742
               1144.8438                   -0.0029542089
               1145.1246                   -0.0027952814
               1145.4054                   -0.0026342538
               1145.6863                   -0.0024713288
               1145.9671                   -0.0023066257
               1146.2479                   -0.0021401515
               1146.5288                   -0.0019720589
               1146.8096                   -0.0018025328
               1147.0904                   -0.0016316244
               1147.3713                   -0.0014594034
               1147.6521                    -0.001286053
               1147.9329                   -0.0011117453
               1148.2137                  -0.00093653071
               1148.4946                   -0.0007604793
               1148.7754                  -0.00058380207
               1149.0562                  -0.00040663519
               1149.3371                  -0.00022899891
               1149.6179                  -5.1056493e-05
               1149.8987                    0.0001269901
               1150.1796                   0.00030510919
               1150.4604                   0.00048319516
               1150.7412                   0.00066099884
               1151.0221                   0.00083845258
               1151.3029                    0.0010155517
               1151.5837                    0.0011920534
               1151.8646                    0.0013677632
               1152.1454                    0.0015426997
               1152.4262                    0.0017167399
               1152.7071                    0.0018896348
               1152.9879                    0.0020613273
               1153.2687                    0.0022317882
               1153.5496                    0.0024007971
               1153.8304                    0.0025681818
               1154.1112                     0.002733929
                1154.392                    0.0028979336
               1154.6729                    0.0030599866
               1154.9537                    0.0032199959
               1155.2345                    0.0033779187
               1155.5154                    0.0035336099
               1155.7962                    0.0036869153
                1156.077                    0.0038377361
               1156.3579                    0.0039859999
               1156.6387                      0.00413162
               1156.9195                    0.0042744419
               1157.2004                    0.0044143525
               1157.4812                    0.0045513147
                1157.762                    0.0046852143
               1158.0429                    0.0048159065
               1158.3237                    0.0049433169
               1158.6045                    0.0050674001
               1158.8854                    0.0051880745
               1159.1662                    0.0053051817
                1159.447                    0.0054186257
               1159.7278                    0.0055284301
               1160.0087                    0.0056345191
               1160.2895                    0.0057367178
               1160.5703                    0.0058349411
               1160.8512                    0.0059291904
                1161.132                    0.0060194527
               1161.4128                    0.0061056043
               1161.6937                    0.0061875004
               1161.9745                    0.0062651691
               1162.2553                    0.0063386319
               1162.5362                    0.0064077252
                1162.817                    0.0064723715
               1163.0978                    0.0065326296
               1163.3787                    0.0065884293
               1163.6595                    0.0066396707
               1163.9403                    0.0066863848
               1164.2212                    0.0067285712
                1164.502                    0.0067661338
               1164.7828                    0.0067990182
               1165.0637                    0.0068272635
               1165.3445                    0.0068508856
               1165.6253                    0.0068698117
               1165.9061                    0.0068840193
                1166.187                     0.006893552
               1166.4678                    0.0068983826
               1166.7486                    0.0068984804
               1167.0295                    0.0068938815
               1167.3103                    0.0068846091
               1167.5911                    0.0068706529
                1167.872                    0.0068519941
               1168.1528                    0.0068286865
               1168.4336                    0.0068007953
               1168.7145                    0.0067682503
               1168.9953                    0.0067310799
               1169.2761                    0.0066894321
                1169.557                    0.0066432517
               1169.8378                    0.0065925224
               1170.1186                    0.0065374071
               1170.3995                    0.0064779026
               1170.6803                    0.0064139903
               1170.9611                    0.0063458141
               1171.2419                    0.0062734072
               1171.5228                    0.0061967454
               1171.8036                    0.0061159496
               1172.0844                    0.0060311324
               1172.3653                    0.0059422847
               1172.6461                    0.0058494331
               1172.9269                    0.0057527266
               1173.2078                     0.005652274
               1173.4886                    0.0055480752
               1173.7694                    0.0054401872
               1174.0503                    0.0053287511
               1174.3311                    0.0052138597
               1174.6119                    0.0050955456
               1174.8928                    0.0049738753
               1175.1736                    0.0048489964
               1175.4544                    0.0047210285
               1175.7353                    0.0045899955
               1176.0161                    0.0044559886
               1176.2969                    0.0043191727
               1176.5778                    0.0041796073
               1176.8586                    0.0040373689
               1177.1394                     0.003892635
               1177.4202                    0.0037454582
               1177.7011                    0.0035958683
               1177.9819                    0.0034440856
               1178.2627                    0.0032902567
               1178.5436                    0.0031343784
               1178.8244                    0.0029765764
               1179.1052                    0.0028170132
               1179.3861                    0.0026557619
               1179.6669                    0.0024929579
               1179.9477                     0.002328731
               1180.2286                    0.0021631494
               1180.5094                    0.0019963624
               1180.7902                    0.0018285013
               1181.0711                    0.0016596278
               1181.3519                    0.0014898902
               1181.6327                    0.0013194326
               1181.9136                    0.0011483177
               1182.1944                   0.00097668513
               1182.4752                   0.00080469508
                1182.756                   0.00063239869
               1183.0369                   0.00045991636
               1183.3177                   0.00028744983
               1183.5985                   0.00011505659
               1183.8794                  -5.7197271e-05
               1184.1602                  -0.00022912612
                1184.441                  -0.00040063656
               1184.7219                   -0.0005716239
               1185.0027                  -0.00074191085
               1185.2835                  -0.00091145958
               1185.5644                   -0.0010802091
               1185.8452                   -0.0012479446
                1186.126                   -0.0014145429
               1186.4069                   -0.0015799683
               1186.6877                   -0.0017441099
               1186.9685                   -0.0019068319
               1187.2494                   -0.0020680221
               1187.5302                   -0.0022275906
                1187.811                   -0.0023854634
               1188.0919                    -0.002541521
               1188.3727                   -0.0026956367
               1188.6535                    -0.002847744
               1188.9343                   -0.0029977509
               1189.2152                   -0.0031455381
                1189.496                   -0.0032910522
               1189.7768                   -0.0034342037
               1190.0577                   -0.0035748396
               1190.3385                    -0.003712908
               1190.6193                   -0.0038483781
               1190.9002                   -0.0039811269
                1191.181                   -0.0041110634
               1191.4618                   -0.0042381271
               1191.7427                   -0.0043622351
               1192.0235                   -0.0044833241
               1192.3043                   -0.0046013192
               1192.5852                   -0.0047161462
                1192.866                   -0.0048277569
               1193.1468                   -0.0049360756
               1193.4277                   -0.0050410342
               1193.7085                   -0.0051425933
               1193.9893                   -0.0052406818
               1194.2701                   -0.0053352376
                1194.551                    -0.005426245
               1194.8318                   -0.0055136388
               1195.1126                   -0.0055973318
               1195.3935                    -0.005677344
               1195.6743                   -0.0057536552
               1195.9551                   -0.0058261092
                1196.236                   -0.0058946952
               1196.5168                   -0.0059595162
               1196.7976                   -0.0060204688
               1197.0785                   -0.0060774352
               1197.3593                   -0.0061304735
               1197.6401                   -0.0061795695
                1197.921                   -0.0062246537
               1198.2018                   -0.0062657621
               1198.4826                     -0.00630289
               1198.7635                   -0.0063359479
               1199.0443                   -0.0063649238
               1199.3251                   -0.0063898811
                1199.606                   -0.0064108231
               1199.8868                   -0.0064276904
               1200.1676                   -0.0064404697
               1200.4484                   -0.0064492165
               1200.7293                   -0.0064539554
               1201.0101                   -0.0064546293
               1201.2909                   -0.0064512365
               1201.5718                   -0.0064438619
               1201.8526                   -0.0064324975
               1202.1334                   -0.0064171136
               1202.4143                   -0.0063977847
               1202.6951                   -0.0063745133
               1202.9759                   -0.0063472731
               1203.2568                   -0.0063161696
               1203.5376                   -0.0062812404
               1203.8184                    -0.006242438
               1204.0993                   -0.0061998096
               1204.3801                   -0.0061534306
               1204.6609                   -0.0061033615
               1204.9418                   -0.0060495906
               1205.2226                   -0.0059920764
               1205.5034                   -0.0059309761
               1205.7842                   -0.0058664096
               1206.0651                   -0.0057982727
               1206.3459                   -0.0057266091
               1206.6267                    -0.005651593
               1206.9076                   -0.0055732412
               1207.1884                   -0.0054915395
               1207.4692                   -0.0054065599
               1207.7501                   -0.0053183851
               1208.0309                   -0.0052270955
               1208.3117                   -0.0051327507
               1208.5926                   -0.0050353666
               1208.8734                   -0.0049350062
               1209.1542                   -0.0048317984
               1209.4351                    -0.004725791
               1209.7159                   -0.0046169778
               1209.9967                   -0.0045054808
               1210.2776                   -0.0043914406
               1210.5584                   -0.0042748566
               1210.8392                   -0.0041557628
               1211.1201                   -0.0040343017
               1211.4009                   -0.0039105524
               1211.6817                   -0.0037845433
               1211.9625                   -0.0036563542
               1212.2434                   -0.0035261026
               1212.5242                   -0.0033938973
                1212.805                   -0.0032597664
               1213.0859                   -0.0031237283
               1213.3667                    -0.002985947
               1213.6475                    -0.002846573
               1213.9284                   -0.0027055844
               1214.2092                   -0.0025630302
                 1214.49                   -0.0024191044
               1214.7709                   -0.0022738851
               1215.0517                    -0.002127366
               1215.3325                    -0.001979673
               1215.6134                   -0.0018309596
               1215.8942                    -0.001681264
                1216.175                   -0.0015306278
               1216.4559                    -0.001379182
               1216.7367                   -0.0012270487
               1217.0175                   -0.0010742827
               1217.2983                  -0.00092095787
               1217.5792                  -0.00076719983
                 1217.86                  -0.00061308153
               1218.1408                  -0.00045864767
               1218.4217                  -0.00030405089
               1218.7025                  -0.00014941169
               1218.9833                   5.2996955e-06
               1219.2642                   0.00015997451
                1219.545                   0.00031437644
               1219.8258                   0.00046850724
               1220.1067                   0.00062239333
               1220.3875                   0.00077581577
               1220.6683                   0.00092866145
               1220.9492                    0.0010809606
                 1221.23                    0.0012325589
               1221.5108                    0.0013833011
               1221.7917                     0.001533211
               1222.0725                    0.0016822286
               1222.3533                    0.0018301787
               1222.6342                    0.0019769652
                1222.915                    0.0021225616
               1223.1958                    0.0022669033
               1223.4766                    0.0024098495
               1223.7575                    0.0025513116
               1224.0383                    0.0026912912
               1224.3191                    0.0028296766
                  1224.6                    0.0029663113
               1224.8808                    0.0031011843
               1225.1616                    0.0032342634
               1225.4425                    0.0033654019
               1225.7233                    0.0034945153
               1226.0041                     0.003621582
                1226.285                    0.0037465132
               1226.5658                    0.0038692187
               1226.8466                    0.0039896636
               1227.1275                    0.0041077491
               1227.4083                    0.0042233621
               1227.6891                    0.0043365164
                 1227.97                    0.0044471703
               1228.2508                    0.0045551453
               1228.5316                    0.0046604123
               1228.8124                    0.0047630111
               1229.0933                    0.0048627935
               1229.3741                    0.0049596692
               1229.6549                    0.0050536653
               1229.9358                     0.005144684
               1230.2166                    0.0052326508
               1230.4974                    0.0053175609
               1230.7783                    0.0053993236
               1231.0591                    0.0054779054
               1231.3399                    0.0055532908
               1231.6208                    0.0056253527
               1231.9016                    0.0056940771
               1232.1824                    0.0057595068
               1232.4633                    0.0058215038
               1232.7441                    0.0058799961
               1233.0249                    0.0059350679
               1233.3058                     0.005986644
               1233.5866                    0.0060345954
               1233.8674                    0.0060789858
               1234.1482                    0.0061198175
               1234.4291                    0.0061569501
               1234.7099                    0.0061903884
               1234.9907                    0.0062201844
               1235.2716                    0.0062462486
               1235.5524                    0.0062685456
               1235.8332                    0.0062871181
               1236.1141                    0.0063019147
               1236.3949                    0.0063128872
               1236.6757                    0.0063200734
               1236.9566                    0.0063234769
               1237.2374                    0.0063230384
               1237.5182                    0.0063187297
               1237.7991                    0.0063106142
               1238.0799                    0.0062987183
               1238.3607                    0.0062829463
               1238.6416                    0.0062632949
               1238.9224                    0.0062398573
               1239.2032                    0.0062126003
               1239.4841                     0.006181492
               1239.7649                    0.0061466155
               1240.0457                    0.0061079769
               1240.3265                    0.0060655019
               1240.6074                    0.0060192284
               1240.8882                     0.005969277
                1241.169                    0.0059156466
               1241.4499                     0.005858258
               1241.7307                    0.0057971732
               1242.0115                    0.0057324931
               1242.2924                    0.0056642041
               1242.5732                    0.0055923185
                1242.854                    0.0055168876
               1243.1349                    0.0054379358
               1243.4157                    0.0053555304
               1243.6965                    0.0052697133
               1243.9774                     0.005180486
               1244.2582                    0.0050879166
                1244.539                    0.0049920718
               1244.8199                    0.0048929945
               1245.1007                    0.0047907271
               1245.3815                    0.0046852941
               1245.6623                    0.0045767997
               1245.9432                    0.0044653248
                1246.224                    0.0043508389
               1246.5048                    0.0042334458
               1246.7857                    0.0041132867
               1247.0665                    0.0039903238
               1247.3473                    0.0038646144
               1247.6282                    0.0037363408
                1247.909                    0.0036055303
               1248.1898                    0.0034721822
               1248.4707                    0.0033364273
               1248.7515                    0.0031983869
               1249.0323                     0.003058109
               1249.3132                    0.0029156337
                1249.594                    0.0027710571
               1249.8748                    0.0026245175
               1250.1557                    0.0024760804
               1250.4365                    0.0023257879
               1250.7173                    0.0021737737
               1250.9982                    0.0020201322
                1251.279                    0.0018649067
               1251.5598                    0.0017082414
               1251.8406                    0.0015502553
               1252.1215                    0.0013909695
               1252.4023                     0.001230491
               1252.6831                    0.0010689874
                1252.964                   0.00090652901
               1253.2448                   0.00074315929
               1253.5256                   0.00057902072
               1253.8065                   0.00041427284
               1254.0873                   0.00024897162
               1254.3681                   8.3166048e-05
                1254.649                  -8.2983264e-05
               1254.9298                  -0.00024932454
               1255.2106                  -0.00041581648
               1255.4915                  -0.00058237556
               1255.7723                  -0.00074880078
               1256.0531                  -0.00091499241
                1256.334                   -0.0010809746
               1256.6148                   -0.0012465791
               1256.8956                   -0.0014115488
               1257.1764                   -0.0015758918
               1257.4573                    -0.001739604
               1257.7381                     -0.00190244
               1258.0189                   -0.0020642697
               1258.2998                   -0.0022250706
               1258.5806                   -0.0023847033
               1258.8614                   -0.0025430521
               1259.1423                   -0.0027000299
               1259.4231                   -0.0028554904
               1259.7039                   -0.0030093365
               1259.9848                   -0.0031615112
               1260.2656                   -0.0033118892
               1260.5464                    -0.003460316
               1260.8273                    -0.003606705
               1261.1081                   -0.0037509954
               1261.3889                   -0.0038930754
               1261.6698                   -0.0040328275
               1261.9506                   -0.0041701403
               1262.2314                   -0.0043049098
               1262.5123                   -0.0044370842
               1262.7931                   -0.0045665799
               1263.0739                   -0.0046932584
               1263.3547                   -0.0048170317
               1263.6356                   -0.0049378093
               1263.9164                   -0.0050554891
               1264.1972                   -0.0051700463
               1264.4781                   -0.0052813932
               1264.7589                   -0.0053893603
               1265.0397                   -0.0054939002
               1265.3206                   -0.0055949932
               1265.6014                   -0.0056925218
               1265.8822                   -0.0057863966
               1266.1631                   -0.0058765806
               1266.4439                   -0.0059629974
               1266.7247                    -0.006045543
               1267.0056                   -0.0061241834
               1267.2864                   -0.0061988985
               1267.5672                   -0.0062695685
               1267.8481                   -0.0063361143
               1268.1289                   -0.0063985522
               1268.4097                   -0.0064568241
               1268.6905                   -0.0065108316
               1268.9714                   -0.0065605617
               1269.2522                   -0.0066059957
                1269.533                   -0.0066470342
               1269.8139                    -0.006683648
               1270.0947                   -0.0067158979
               1270.3755                   -0.0067437064
               1270.6564                   -0.0067669562
               1270.9372                   -0.0067857116
                1271.218                   -0.0067999732
               1271.4989                   -0.0068096373
               1271.7797                   -0.0068147526
               1272.0605                    -0.006815328
               1272.3414                   -0.0068112744
               1272.6222                   -0.0068026356
                1272.903                   -0.0067894295
               1273.1839                    -0.006771614
               1273.4647                   -0.0067492406
               1273.7455                   -0.0067222976
               1274.0264                   -0.0066907578
               1274.3072                   -0.0066547175
                1274.588                   -0.0066141732
               1274.8688                   -0.0065690527
               1275.1497                   -0.0065194627
               1275.4305                   -0.0064654881
               1275.7113                    -0.006407051
               1275.9922                   -0.0063441786
                1276.273                   -0.0062770092
               1276.5538                   -0.0062055671
               1276.8347                   -0.0061298356
               1277.1155                   -0.0060498761
               1277.3963                   -0.0059657634
               1277.6772                   -0.0058775489
                1277.958                   -0.0057852795
               1278.2388                   -0.0056890183
               1278.5197                   -0.0055888366
               1278.8005                   -0.0054847803
               1279.0813                     -0.00537692
               1279.3622                   -0.0052653611
                1279.643                   -0.0051501599
               1279.9238                   -0.0050313639
               1280.2046                   -0.0049090737
               1280.4855                    -0.004783387
               1280.7663                   -0.0046543659
               1281.0471                   -0.0045220924
                1281.328                   -0.0043867065
               1281.6088                   -0.0042482986
               1281.8896                   -0.0041068753
               1282.1705                   -0.0039625565
               1282.4513                   -0.0038155323
               1282.7321                   -0.0036658432
                1283.013                   -0.0035135483
               1283.2938                   -0.0033588269
               1283.5746                   -0.0032017644
               1283.8555                   -0.0030424428
               1284.1363                   -0.0028810279
               1284.4171                   -0.0027175801
                1284.698                   -0.0025521812
               1284.9788                   -0.0023850378
               1285.2596                   -0.0022162419
               1285.5405                   -0.0020458414
               1285.8213                   -0.0018740294
               1286.1021                   -0.0017009503
               1286.3829                   -0.0015266233
               1286.6638                   -0.0013511785
               1286.9446                   -0.0011748367
               1287.2254                  -0.00099769247
               1287.5063                  -0.00081981539
               1287.7871                  -0.00064136642
               1288.0679                  -0.00046246981
               1288.3488                  -0.00028323936
               1288.6296                  -0.00010382708
               1288.9104                   7.5670862e-05
               1289.1913                   0.00025513775
               1289.4721                   0.00043440399
               1289.7529                   0.00061337528
               1290.0338                    0.0007919523
               1290.3146                   0.00096994757
               1290.5954                    0.0011472278
               1290.8763                    0.0013237176
               1291.1571                    0.0014992843
               1291.4379                    0.0016738081
               1291.7187                    0.0018472035
               1291.9996                    0.0020192949
               1292.2804                    0.0021899012
               1292.5612                    0.0023589856
               1292.8421                     0.002526491
               1293.1229                    0.0026922117
               1293.4037                    0.0028559941
               1293.6846                    0.0030177856
               1293.9654                    0.0031774893
               1294.2462                    0.0033349825
               1294.5271                    0.0034901329
               1294.8079                    0.0036428141
               1295.0887                    0.0037929645
               1295.3696                    0.0039404893
               1295.6504                    0.0040852497
               1295.9312                    0.0042271434
               1296.2121                    0.0043660866
               1296.4929                    0.0045020234
               1296.7737                    0.0046348499
               1297.0546                    0.0047643848
               1297.3354                    0.0048905661
               1297.6162                    0.0050134114
                1297.897                    0.0051328042
               1298.1779                    0.0052485912
               1298.4587                    0.0053607188
               1298.7395                    0.0054691513
               1299.0204                    0.0055738141
               1299.3012                    0.0056745996
                1299.582                     0.005771431
               1299.8629                    0.0058643019
               1300.1437                    0.0059531484
               1300.4245                    0.0060378497
               1300.7054                    0.0061183797
               1300.9862                    0.0061947419
                1301.267                    0.0062668503
               1301.5479                     0.006334614
               1301.8287                    0.0063980255
               1302.1095                    0.0064570906
               1302.3904                      0.00651174
               1302.6712                    0.0065618853
                1302.952                    0.0066075431
               1303.2328                    0.0066487575
               1303.5137                    0.0066854377
               1303.7945                    0.0067175228
               1304.0753                    0.0067450741
               1304.3562                    0.0067680566
                1304.637                    0.0067864233
               1304.9178                    0.0068002243
               1305.1987                    0.0068094385
               1305.4795                     0.006814039
               1305.7603                    0.0068140645
               1306.0412                    0.0068095108
                1306.322                    0.0068003757
               1306.6028                    0.0067867047
               1306.8837                    0.0067685319
               1307.1645                    0.0067458247
               1307.4453                    0.0067185587
               1307.7262                    0.0066868662
                1308.007                    0.0066508226
               1308.2878                    0.0066103036
               1308.5687                    0.0065653624
               1308.8495                    0.0065161803
               1309.1303                    0.0064627109
               1309.4111                    0.0064049537
                1309.692                    0.0063430557
               1309.9728                    0.0062770159
               1310.2536                    0.0062068552
               1310.5345                    0.0061327044
               1310.8153                    0.0060545709
               1311.0961                    0.0059724875
                1311.377                    0.0058866054
               1311.6578                     0.005796951
               1311.9386                    0.0057035226
               1312.2195                    0.0056064868
               1312.5003                    0.0055059593
               1312.7811                    0.0054019066
                1313.062                    0.0052943805
               1313.3428                    0.0051835517
               1313.6236                    0.0050695313
               1313.9045                    0.0049523243
               1314.1853                     0.004831988
               1314.4661                    0.0047086962
               1314.7469                    0.0045825411
               1315.0278                    0.0044535421
               1315.3086                    0.0043218252
               1315.5894                    0.0041875096
               1315.8703                    0.0040506621
               1316.1511                    0.0039113789
               1316.4319                    0.0037697493
               1316.7128                     0.003625919
               1316.9936                    0.0034800096
               1317.2744                    0.0033320191
               1317.5553                    0.0031820625
               1317.8361                    0.0030303422
               1318.1169                    0.0028769292
               1318.3978                    0.0027218849
               1318.6786                    0.0025653234
               1318.9594                    0.0024073655
               1319.2403                    0.0022481482
               1319.5211                     0.002087755
               1319.8019                    0.0019262623
               1320.0828                    0.0017638055
               1320.3636                    0.0016004986
               1320.6444                      0.00143645
               1320.9252                     0.001271766
               1321.2061                    0.0011065256
               1321.4869                   0.00094087687
               1321.7677                   0.00077494529
               1322.0486                   0.00060876537
               1322.3294                   0.00044248526
               1322.6102                   0.00027627038
               1322.8911                   0.00011013471
               1323.1719                  -5.5814001e-05
               1323.4527                  -0.00022137581
               1323.7336                  -0.00038650531
               1324.0144                  -0.00055115997
               1324.2952                   -0.0007151657
               1324.5761                  -0.00087837838
               1324.8569                   -0.0010407349
               1325.1377                   -0.0012021892
               1325.4186                   -0.0013626215
               1325.6994                   -0.0015218553
               1325.9802                   -0.0016798442
                1326.261                   -0.0018365593
               1326.5419                   -0.0019918173
               1326.8227                    -0.002145515
               1327.1035                   -0.0022976332
               1327.3844                   -0.0024480349
               1327.6652                   -0.0025966089
                1327.946                   -0.0027433181
               1328.2269                   -0.0028880638
               1328.5077                   -0.0030307322
               1328.7885                   -0.0031712686
               1329.0694                    -0.003309619
               1329.3502                   -0.0034456396
                1329.631                   -0.0035792274
               1329.9119                   -0.0037104139
               1330.1927                   -0.0038391058
               1330.4735                   -0.0039651303
               1330.7544                   -0.0040884931
               1331.0352                    -0.004209161
                1331.316                   -0.0043269816
               1331.5968                   -0.0044419003
               1331.8777                   -0.0045539129
               1332.1585                   -0.0046629544
               1332.4393                   -0.0047689062
               1332.7202                   -0.0048717184
                1333.001                   -0.0049714132
               1333.2818                   -0.0050678806
               1333.5627                   -0.0051610278
               1333.8435                   -0.0052509017
               1334.1243                   -0.0053374183
               1334.4052                   -0.0054204767
                1334.686                   -0.0055001062
               1334.9668                   -0.0055762439
               1335.2477                   -0.0056488309
               1335.5285                   -0.0057178827
               1335.8093                   -0.0057833288
               1336.0902                   -0.0058451191
                1336.371                   -0.0059032604
               1336.6518                   -0.0059577245
               1336.9327                    -0.006008472
               1337.2135                   -0.0060554602
               1337.4943                   -0.0060987081
               1337.7751                   -0.0061382383
                1338.056                   -0.0061739604
               1338.3368                   -0.0062058325
               1338.6176                   -0.0062338926
               1338.8985                   -0.0062581444
               1339.1793                   -0.0062786017
               1339.4601                   -0.0062952186
                1339.741                   -0.0063079323
               1340.0218                   -0.0063168435
               1340.3026                   -0.0063219811
               1340.5835                   -0.0063232197
               1340.8643                    -0.006320617
               1341.1451                   -0.0063142611
                1341.426                   -0.0063040509
               1341.7068                   -0.0062900144
               1341.9876                   -0.0062722757
               1342.2685                   -0.0062507598
               1342.5493                   -0.0062254274
               1342.8301                   -0.0061964047
               1343.1109                   -0.0061637074
               1343.3918                   -0.0061272853
               1343.6726                   -0.0060871951
               1343.9534                   -0.0060434926
               1344.2343                   -0.0059962088
               1344.5151                   -0.0059453847
               1344.7959                   -0.0058910066
               1345.0768                   -0.0058330938
               1345.3576                   -0.0057717477
               1345.6384                   -0.0057070077
               1345.9193                   -0.0056388729
               1346.2001                   -0.0055673847
               1346.4809                   -0.0054926044
               1346.7618                   -0.0054146205
               1347.0426                   -0.0053334472
               1347.3234                   -0.0052490578
               1347.6043                   -0.0051615857
               1347.8851                   -0.0050711201
               1348.1659                   -0.0049776181
               1348.4468                   -0.0048811878
               1348.7276                   -0.0047819226
               1349.0084                   -0.0046797881
               1349.2892                   -0.0045749045
               1349.5701                   -0.0044673706
               1349.8509                   -0.0043571487
               1350.1317                   -0.0042443656
               1350.4126                   -0.0041291429
               1350.6934                   -0.0040114375
               1350.9742                   -0.0038913315
               1351.2551                   -0.0037689687
               1351.5359                   -0.0036443847
               1351.8167                   -0.0035176401
               1352.0976                   -0.0033888094
               1352.3784                   -0.0032579444
